# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  178       7.367527965670e-10       1.160417563897e-13      -5.496934746002e-12       1.011123396654e-15       1.546745772533e-12       3.981541595644e-13      -2.099295748631e-15 
  179       7.403493601694e-10       1.148655233025e-13      -5.425783970489e-12       1.024170725978e-15       1.520458766184e-12       3.932529695600e-13      -2.058053976733e-15 
  180       7.438947584230e-10       1.136843810918e-13      -5.351199293661e-12       1.037323406351e-15       1.494765539023e-12       3.884550483038e-13      -2.017516422967e-15 
  181       7.473880588695e-10       1.125011810060e-13      -5.273179025146e-12       1.050581342202e-15       1.469654879071e-12       3.837556771590e-13      -1.977596647163e-15 
  182       7.508283184092e-10       1.113188729633e-13      -5.191723387537e-12       1.063944415218e-15       1.445113811158e-12       3.791496881144e-13      -1.938202688872e-15 
  183       7.542145831185e-10       1.101405066880e-13      -5.106834546766e-12       1.077412484010e-15       1.421127565255e-12       3.746314561552e-13      -1.899236981316e-15 
  184       7.575458880675e-10       1.089692328475e-13      -5.018516642466e-12       1.090985383780e-15       1.397679544801e-12       3.701948916348e-13      -1.860596265328e-15 
  185       7.608212571367e-10       1.078083041885e-13      -4.926775818346e-12       1.104662925987e-15       1.374751295034e-12       3.658334326456e-13      -1.822171503305e-15 
  186       7.640397028353e-10       1.066610766741e-13      -4.831620252558e-12       1.118444898011e-15       1.352322471325e-12       3.615400373909e-13      -1.783847793150e-15 
  187       7.672002261179e-10       1.055310106202e-13      -4.733060188063e-12       1.132331062825e-15       1.330370807505e-12       3.573071765558e-13      -1.745504282221e-15 
  188       7.703018162019e-10       1.044216718321e-13      -4.631107963006e-12       1.146321158654e-15       1.308872084196e-12       3.531268256786e-13      -1.707014081273e-15 
  189       7.733434503853e-10       1.033367327414e-13      -4.525778041081e-12       1.160414898650e-15       1.287800097145e-12       3.489904575223e-13      -1.668244178410e-15 
  190       7.763240938638e-10       1.022799735424e-13      -4.417087041900e-12       1.174611970548e-15       1.267126625549e-12       3.448890344459e-13      -1.629055353026e-15 
  191       7.792427651046e-10       1.012551558406e-13      -4.305052443860e-12       1.188912006612e-15       1.246826979610e-12       3.408148849854e-13      -1.589332843160e-15 
  192       7.820987378242e-10       1.002656306451e-13      -4.189688520788e-12       1.203314491613e-15       1.226897173901e-12       3.367675066946e-13      -1.549081095867e-15 
  193       7.848913538440e-10       9.931470309287e-14      -4.071010158268e-12       1.217818847285e-15       1.207337984141e-12       3.327481848802e-13      -1.508335974574e-15 
  194       7.876199589275e-10       9.840575800725e-14      -3.949034179581e-12       1.232424461011e-15       1.188149470491e-12       3.287581460809e-13      -1.467134659279e-15 
  195       7.902839028131e-10       9.754226061742e-14      -3.823779371735e-12       1.247130685385e-15       1.169330964141e-12       3.247985566042e-13      -1.425515661127e-15 
  196       7.928825392451e-10       9.672775727798e-14      -3.695266511487e-12       1.261936837791e-15       1.150881053897e-12       3.208705210631e-13      -1.383518836987e-15 
  197       7.954152260061e-10       9.596587618831e-14      -3.563518391370e-12       1.276842199963e-15       1.132797572772e-12       3.169750809135e-13      -1.341185404037e-15 
  198       7.978813249488e-10       9.526032811213e-14      -3.428559845717e-12       1.291846017559e-15       1.115077584565e-12       3.131132129904e-13      -1.298557954335e-15 
  199       8.002802020277e-10       9.461490709692e-14      -3.290417776687e-12       1.306947499728e-15       1.097717370457e-12       3.092858280458e-13      -1.255680469407e-15 
  200       8.026112273315e-10       9.403349119343e-14      -3.149121180289e-12       1.322145818680e-15       1.080712415591e-12       3.054937692848e-13      -1.212598334818e-15 
  201       8.048737751142e-10       9.352004317511e-14      -3.004701172409e-12       1.337440109256e-15       1.064057395664e-12       3.017378109030e-13      -1.169358354756e-15 
  202       8.070672238280e-10       9.307861125764e-14      -2.857191014833e-12       1.352829468495e-15       1.047746163511e-12       2.980186566233e-13      -1.126008766612e-15 
  203       8.091909561541e-10       9.271332981835e-14      -2.706626141272e-12       1.368312955203e-15       1.031771735696e-12       2.943369382328e-13      -1.082599255553e-15 
  204       8.112443590356e-10       9.242842011571e-14      -2.553044183390e-12       1.383889589527e-15       1.016126279095e-12       2.906932141198e-13      -1.039180969109e-15 
  205       8.132268237087e-10       9.222819100883e-14      -2.396484996828e-12       1.399558352516e-15       1.000801097483e-12       2.870879678107e-13      -9.958065317449e-16 
  206       8.151377457348e-10       9.211703967689e-14      -2.236990687225e-12       1.415318185696e-15       9.857866181264e-13       2.835216065071e-13      -9.525300594452e-16 
  207       8.169765250328e-10       9.209945233867e-14      -2.074605636250e-12       1.431167990639e-15       9.710723783642e-13       2.799944596224e-13      -9.094071742898e-16 
  208       8.187425659103e-10       9.218000497194e-14      -1.909376527622e-12       1.447106628528e-15       9.566470121987e-13       2.765067773191e-13      -8.664950190344e-16 
  209       8.204352770959e-10       9.236336403303e-14      -1.741352373136e-12       1.463132919730e-15       9.424982368812e-13       2.730587290453e-13      -8.238522716894e-16 
  210       8.220540717712e-10       9.265428717622e-14      -1.570584538692e-12       1.479245643363e-15       9.286128394998e-13       2.696504020722e-13      -7.815391600989e-16 
  211       8.235983676022e-10       9.305762397328e-14      -1.397126770315e-12       1.495443536866e-15       9.149766635658e-13       2.662818000306e-13      -7.396174765197e-16 
  212       8.250675867720e-10       9.357831663287e-14      -1.221035220181e-12       1.511725295569e-15       9.015745956019e-13       2.629528414480e-13      -6.981505922008e-16 
  213       8.264612007723e-10       9.422116850937e-14      -1.042365605745e-12       1.528089603469e-15       8.883934978470e-13       2.596634947370e-13      -6.571924178135e-16 
  214       8.277788680789e-10       9.499013074698e-14      -8.611644197126e-13       1.544535228774e-15       8.754312545051e-13       2.564141963371e-13      -6.167534252259e-16 
  215       8.290203058399e-10       9.588896883103e-14      -6.774771764950e-13       1.561060933980e-15       8.626883107493e-13       2.532054579955e-13      -5.768323583050e-16 
  216       8.301852460994e-10       9.692149057663e-14      -4.913512441291e-13       1.577665444902e-15       8.501647758845e-13       2.500377317563e-13      -5.374270664087e-16 
  217       8.312734359469e-10       9.809154623684e-14      -3.028358627535e-13       1.594347450317e-15       8.378604176906e-13       2.469114088569e-13      -4.985344898631e-16 
  218       8.322846376679e-10       9.940302861082e-14      -1.119821630865e-13       1.611105601620e-15       8.257746567658e-13       2.438268186240e-13      -4.601506454408e-16 
  219       8.332186288928e-10       1.008598731520e-13       8.115681509611e-14       1.627938512474e-15       8.139065608695e-13       2.407842273698e-13      -4.222706118385e-16 
  220       8.340752027472e-10       1.024660580761e-13       2.765261044837e-13       1.644844758461e-15       8.022548392658e-13       2.377838372881e-13      -3.848885151546e-16 
  221       8.348541680012e-10       1.042256044696e-13       4.740687917527e-13       1.661822876733e-15       7.908178370662e-13       2.348257853505e-13      -3.479975143670e-16 
  222       8.355553492195e-10       1.061425763974e-13       6.737259990894e-13       1.678871365666e-15       7.795935295731e-13       2.319101422024e-13      -3.115897868110e-16 
  223       8.361785869110e-10       1.082210810115e-13       8.754368657119e-13       1.695988684508e-15       7.685795166229e-13       2.290369110596e-13      -2.756565136570e-16 
  224       8.367237376783e-10       1.104652686589e-13       1.079138529393e-12       1.713173253029e-15       7.577730169288e-13       2.262060266041e-13      -2.401878653881e-16 
  225       8.371906743678e-10       1.128793329895e-13       1.284766107980e-12       1.730423451178e-15       7.471708624246e-13       2.234173538803e-13      -2.051729872781e-16 
  226       8.375792862194e-10       1.154675110648e-13       1.492252680923e-12       1.747737618729e-15       7.367694926072e-13       2.206706871911e-13      -1.705999848691e-16 
  227       8.378894790159e-10       1.182340834655e-13       1.701529270790e-12       1.765114054934e-15       7.265649488802e-13       2.179657489944e-13      -1.364559094493e-16 
  228       8.381211752330e-10       1.211833744002e-13       1.912524824793e-12       1.782551018175e-15       7.165528688969e-13       2.153021887988e-13      -1.027267435309e-16 
  229       8.382743141890e-10       1.243197518130e-13       2.125166196312e-12       1.800046725614e-15       7.067284809033e-13       2.126795820603e-13      -6.939738632749e-17 
  230       8.383488521946e-10       1.276476274920e-13       2.339378126413e-12       1.817599352845e-15       6.970865980816e-13       2.100974290779e-13      -3.645163923221e-17 
  231       8.383447627024e-10       1.311714571774e-13       2.555083225374e-12       1.835207033544e-15       6.876216128929e-13       2.075551538900e-13      -3.872191295286e-18 
  232       8.382620364570e-10       1.348957406695e-13       2.772201954204e-12       1.852867859124e-15       6.783274914207e-13       2.050521031708e-13       2.835939529817e-17 
  233       8.381006816443e-10       1.388250219372e-13       2.990652606169e-12       1.870579878380e-15       6.691977677141e-13       2.025875451260e-13       6.026269975037e-17 
  234       8.378607240416e-10       1.429638892257e-13       3.210351288312e-12       1.888341097146e-15       6.602255381304e-13       2.001606683894e-13       9.185845717312e-17 
  235       8.375422071671e-10       1.473169751650e-13       3.431211902976e-12       1.906149477943e-15       6.514034556791e-13       1.977705809188e-13       1.231685731100e-16 
  236       8.371451924298e-10       1.518889568777e-13       3.653146129326e-12       1.924002939633e-15       6.427237243643e-13       1.954163088921e-13       1.542161380589e-16 
  237       8.366697592790e-10       1.566845560875e-13       3.876063404871e-12       1.941899357066e-15       6.341780935282e-13       1.930967956038e-13       1.850254419936e-16 
  238       8.361160174244e-10       1.617082166132e-13       4.099875635865e-12       1.959836642650e-15       6.257594364189e-13       1.908110853317e-13       2.156167440430e-16 
  239       8.354841440067e-10       1.669631149454e-13       4.324511683371e-12       1.977812997255e-15       6.174666037096e-13       1.885588895800e-13       2.459901998874e-16 
  240       8.347743489691e-10       1.724520899367e-13       4.549903718973e-12       1.995826673832e-15       6.092998530517e-13       1.863400530006e-13       2.761409887920e-16 
  241       8.339868633642e-10       1.781779594554e-13       4.775982566384e-12       2.013875896687e-15       6.012592889936e-13       1.841543707979e-13       3.060644743134e-16 
  242       8.331219395290e-10       1.841435198131e-13       5.002677692935e-12       2.031958861313e-15       5.933448606660e-13       1.820015880147e-13       3.357562077567e-16 
  243       8.321798512603e-10       1.903515451921e-13       5.229917201079e-12       2.050073734206e-15       5.855563594674e-13       1.798813988193e-13       3.652119316333e-16 
  244       8.311608939899e-10       1.968047870732e-13       5.457627819889e-12       2.068218652693e-15       5.778934167492e-13       1.777934457912e-13       3.944275831184e-16 
  245       8.300653849596e-10       2.035059736629e-13       5.685734896556e-12       2.086391724755e-15       5.703555015009e-13       1.757373192081e-13       4.233992975085e-16 
  246       8.288936633963e-10       2.104578093213e-13       5.914162387885e-12       2.104591028854e-15       5.629419180358e-13       1.737125563317e-13       4.521234116791e-16 
  247       8.276460906879e-10       2.176629739895e-13       6.142832851798e-12       2.122814613751e-15       5.556518036758e-13       1.717186406946e-13       4.805964675421e-16 
